what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371104748819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371104759333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371104768404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371105423951
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371105438166
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371105446787
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371105446825
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371105446841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371105449708
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371105557607
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371105558282
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371105558315
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371105558330
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371105562105
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1371105633007
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1371105633153
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1371105633237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371105633767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371105656887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371105781758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371106070789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371106283284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371106767448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371106857887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371106874568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107115701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107120431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107168773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107493122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107494251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107642823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107658775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107705119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1371107858891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107858908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107869668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371107904296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107908817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371108124641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371108159637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371108360713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371108765875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371108992190
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371109060897
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371109065050
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371109065088
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371109065107
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371109069506
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371109069530
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371109278499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371109531132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371109664037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371109670798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371109712820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371109836348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371109979388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371110032196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371110091827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371110092639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371110135463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371110278209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371110299658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371110328034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371110427641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371110429681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371110567970
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371110647093
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371110647271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371110647301
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371110647317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371110649752
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371110724918
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371110727843
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1371110727864
