what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115596053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115598396
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1369115622419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115636796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115638768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115652418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115654245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369115670621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369115674830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115686147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115689252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115699013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115700592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369115702552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369115706660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369115712215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115716731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115719404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115737530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115739950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115765579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115770212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115784626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115786675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369115793429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115803706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115806706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369115821507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115829586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115833883
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1369115845580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115861530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115863242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115872857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369115875329
