what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605492253
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371605492372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605493480
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371605501773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605505825
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371605505934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605507265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371605516233
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371605534957
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371605550699
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371605555774
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371605573471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605622155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605623577
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371605623864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371605625405
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371605628605
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371605638274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605642955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605686629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605702203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605718093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371605738878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371605758790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371605760541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605762265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605768739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605770458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605774179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371605776796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371605810871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371605813771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371605833661
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371605837883
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371605841996
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371605848190
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371605855796
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371605894572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605900840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371605947786
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371605950401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371605960668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371606006368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371606473944
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371606536891
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371606547520
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371606551572
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371606554183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371606571309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371606664884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371606702005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371606709838
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371606714151
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371606721345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371606743203
